"Study","Dataset","Reviewer","Order","Family","Species","BirdLife_Species","BirdTree_Species","IUCN_Species","IUCN_Status","Hunting","RR","bin","Hdens","Udens","Traded","Body_Mass","HWI","Kipps_Dist","Lifestyle","Trophic_Level","Activity","PCA_Dim1","PCA_Dim2","Evo_Distinctiveness","Tax_Distinctiveness","Realm","Country","Longitude","Latitude","Dist_Hunters","TravDist","PopDens","Stunting","FoodBiomass","Reserve","CountryNum"
"632",36,"AB","Piciformes","Ramphastidae","Ramphastos sulfuratus","Ramphastos sulfuratus","Ramphastos sulfuratus","Ramphastos sulfuratus","NT","S",0.749990625117186,1,2,2.6667,"Yes",409.7,14.8,29.6,"Insessorial","Omnivore","Diurnal",1.08800990672989,0.278722016112571,7.05543250548143,0.000114786568593593,"Neotropic","Honduras",-84.875,15.045,1.925,399,0.286,24.9,557.649496,1,340
"632",35,"AB","Struthioniformes","Tinamidae","Tinamus major","Tinamus major","Tinamus major","Tinamus major","LC","S",1.45161758586318,1,15,10.3333,"Yes",1026.2,20.9,51.3,"Terrestrial","Herbivore","Diurnal",1.26806524551956,-0.460795541659283,21.6065251844171,0.00031566306363238,"Neotropic","Honduras",-85,14.969,0.675,348,1.444,24.9,6131.664304,1,340
"632",35,"AB","Struthioniformes","Tinamidae","Tinamus major","Tinamus major","Tinamus major","Tinamus major","LC","S",0.774196045793696,1,8,10.3333,"Yes",1026.2,20.9,51.3,"Terrestrial","Herbivore","Diurnal",1.26806524551956,-0.460795541659283,21.6065251844171,0.00031566306363238,"Neotropic","Honduras",-85,14.969,1.925,348,1.444,24.9,6131.664304,1,340
"632",36,"AB","Struthioniformes","Tinamidae","Tinamus major","Tinamus major","Tinamus major","Tinamus major","LC","S",0.515154545454545,1,5.6667,11,"Yes",1026.2,20.9,51.3,"Terrestrial","Herbivore","Diurnal",1.26806524551956,-0.460795541659283,21.6065251844171,0.00031566306363238,"Neotropic","Honduras",-84.875,15.045,0.675,399,0.286,24.9,557.649496,1,340
"632",36,"AB","Struthioniformes","Tinamidae","Tinamus major","Tinamus major","Tinamus major","Tinamus major","LC","S",0.575754545454546,1,6.3333,11,"Yes",1026.2,20.9,51.3,"Terrestrial","Herbivore","Diurnal",1.26806524551956,-0.460795541659283,21.6065251844171,0.00031566306363238,"Neotropic","Honduras",-84.875,15.045,1.925,399,0.286,24.9,557.649496,1,340
"645",51,"AB","Suliformes","Anhingidae","Anhinga anhinga","Anhinga anhinga","Anhinga anhinga","Anhinga anhinga","LC","S",1.44561403508772,1,8.24,5.7,"Yes",1235,19.6,66.6,"Aquatic","Carnivore","Diurnal",0.0970387869781722,2.54272337389264,19.8847172003688,0.000140294694947725,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,1,604
"645",52,"AB","Suliformes","Anhingidae","Anhinga anhinga","Anhinga anhinga","Anhinga anhinga","Anhinga anhinga","LC","S",1.94805194805195,1,1.5,0.77,"Yes",1235,19.6,66.6,"Aquatic","Carnivore","Diurnal",0.0970387869781722,2.54272337389264,19.8847172003688,0.000140294694947725,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",51,"AB","Pelecaniformes","Ardeidae","Ardea cocoi","Ardea cocoi","Ardea cocoi","Ardea cocoi","LC","S",1.24666666666667,1,18.7,15,"Yes",1752.4,31.8,147.5,"Terrestrial","Carnivore","Diurnal",-0.0978202531918907,1.69200969843329,4.36751266314243,9.71270965022708e-05,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,0,604
"645",52,"AB","Pelecaniformes","Ardeidae","Ardea cocoi","Ardea cocoi","Ardea cocoi","Ardea cocoi","LC","S",1.50684931506849,1,5.5,3.65,"Yes",1752.4,31.8,147.5,"Terrestrial","Carnivore","Diurnal",-0.0978202531918907,1.69200969843329,4.36751266314243,9.71270965022708e-05,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",51,"AB","Anseriformes","Anatidae","Cairina moschata","Cairina moschata","Cairina moschata","Cairina moschata","LC","S",0.22,1,0.55,2.5,"Yes",2415.8,35.2,124,"Generalist","Omnivore","Diurnal",1.0921527687916,-0.250247049184632,6.90727564497351,0.000132910763634686,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,1,604
"645",52,"AB","Anseriformes","Anatidae","Cairina moschata","Cairina moschata","Cairina moschata","Cairina moschata","LC","S",0.520833333333333,1,0.5,0.96,"Yes",2415.8,35.2,124,"Generalist","Omnivore","Diurnal",1.0921527687916,-0.250247049184632,6.90727564497351,0.000132910763634686,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",51,"AB","Pelecaniformes","Ardeidae","Cochlearius cochlearius","Cochlearius cochlearius","Cochlearius cochlearius","Cochlearius cochlearius","LC","S",0.82089552238806,1,5.5,6.7,"Yes",643.2,28.2,77.5,"Terrestrial","Carnivore","Diurnal",-0.630569509741113,1.54692090905025,54.2690299489349,0.000148547324062297,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,1,604
"645",52,"AB","Pelecaniformes","Ardeidae","Cochlearius cochlearius","Cochlearius cochlearius","Cochlearius cochlearius","Cochlearius cochlearius","LC","S",1.66666666666667,1,1,0.6,"Yes",643.2,28.2,77.5,"Terrestrial","Carnivore","Diurnal",-0.630569509741113,1.54692090905025,54.2690299489349,0.000148547324062297,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","LC","S",1.66666666666667,1,5,3,"No",241,26.7,36.1,"Terrestrial","Herbivore","Diurnal",1.21810040685175,-0.712136103209994,22.4980483719095,0.000280589389895449,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","LC","S",0.666666666666667,1,2,3,"No",241,26.7,36.1,"Terrestrial","Herbivore","Diurnal",1.21810040685175,-0.712136103209994,22.4980483719095,0.000280589389895449,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","Crypturellus bartletti","LC","S",0.666666666666667,1,2,3,"No",241,26.7,36.1,"Terrestrial","Herbivore","Diurnal",1.21810040685175,-0.712136103209994,22.4980483719095,0.000280589389895449,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","LC","S",3.33333333333333,1,10,3,"Yes",506.6,18.7,30.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060144,0.00031566306363238,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","LC","S",1.66666666666667,1,5,3,"Yes",506.6,18.7,30.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060144,0.00031566306363238,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","Crypturellus cinereus","LC","S",1.33333333333333,1,4,3,"Yes",506.6,18.7,30.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060144,0.00031566306363238,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","LC","S",1.875,1,15,8,"Yes",564.4,20.3,35,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.671980138179,0.00031566306363238,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","LC","S",1,1,8,8,"Yes",564.4,20.3,35,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.671980138179,0.00031566306363238,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Struthioniformes","Tinamidae","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","Crypturellus undulatus","LC","S",0.375,1,3,8,"Yes",564.4,20.3,35,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.671980138179,0.00031566306363238,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","LC","S",2,1,6,3,"Yes",378,32.2,50.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060694,0.00031566306363238,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","LC","S",1.33333333333333,1,4,3,"Yes",378,32.2,50.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060694,0.00031566306363238,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Struthioniformes","Tinamidae","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","Crypturellus variegatus","LC","S",0.666666666666667,1,2,3,"Yes",378,32.2,50.1,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,26.921333060694,0.00031566306363238,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",51,"AB","Columbiformes","Columbidae","Leptotila rufaxilla","Leptotila rufaxilla","Leptotila rufaxilla","Leptotila rufaxilla","LC","S",1.21290322580645,1,18.8,15.5,"Yes",157,24.5,32.9,"Terrestrial","Herbivore","Diurnal",1.91035745382077,-0.938437142357728,4.99395435493149,0.000148547324062297,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,0,604
"645",49,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",0,0,0,10,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",0,0,0,10,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",0.2,1,2,10,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",50,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",0,0,0,3,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",0.666666666666667,1,2,3,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Galliformes","Cracidae","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","Mitu tuberosum","NT","S",1,1,3,3,"Yes",2769.5,10.2,39.1,"Terrestrial","Herbivore","Diurnal",1.8396324839233,-0.441056049513765,1.74276952645085,0.000168353633937269,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",51,"AB","Suliformes","Phalacrocoracidae","Phalacrocorax brasilianus","Nannopterum brasilianus","Phalacrocorax brasilianus","Nannopterum brasilianus","LC","S",0.452054794520548,1,3.3,7.3,"No",1239.3,32.4,91.8,"Generalist","Carnivore","Diurnal",-0.098724011409325,2.08781187987763,11.8858444015558,0.000120252595669478,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,1,604
"645",52,"AB","Suliformes","Phalacrocoracidae","Phalacrocorax brasilianus","Nannopterum brasilianus","Phalacrocorax brasilianus","Nannopterum brasilianus","LC","S",0,0,0,0.4,"No",1239.3,32.4,91.8,"Generalist","Carnivore","Diurnal",-0.098724011409325,2.08781187987763,11.8858444015558,0.000120252595669478,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",51,"AB","Galliformes","Odontophoridae","Odontophorus stellatus","Odontophorus stellatus","Odontophorus stellatus","Odontophorus stellatus","LC","S",0.328571428571429,1,4.6,14,"Yes",335.8,20.3,27.2,"Terrestrial","Herbivore","Diurnal",1.66197899533498,-0.725726553977924,5.9382710661003,0.000168353633937269,"Neotropic","Peru",-75.096,-4.815,2.25,1045,0.591,40.2,34.395088,1,604
"645",52,"AB","Galliformes","Odontophoridae","Odontophorus stellatus","Odontophorus stellatus","Odontophorus stellatus","Odontophorus stellatus","LC","S",1.05555555555556,1,7.6,7.2,"Yes",335.8,20.3,27.2,"Terrestrial","Herbivore","Diurnal",1.66197899533498,-0.725726553977924,5.9382710661003,0.000168353633937269,"Neotropic","Peru",-73.198,-4.337,2.5,1114,4.975,40.2,89.498352,1,604
"645",49,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",8.66666666666667,1,26,3,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,0,604
"645",49,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",1.66666666666667,1,5,3,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",1,1,3,3,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",50,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",4,1,8,2,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",0.5,1,1,2,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Galliformes","Cracidae","Ortalis guttata","Ortalis guttata","Ortalis guttata","Ortalis guttata","LC","S",0,0,0,2,"No",547.7,11.7,20.9,"Insessorial","Herbivore","Diurnal",2.07164264447026,-0.328788630505609,4.8696727561792,0.000229573137187186,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",49,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",0,0,0,18,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",0,0,0,18,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",0.388888888888889,1,7,18,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",50,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",0.205882352941176,1,7,34,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",1.05882352941176,1,36,34,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Galliformes","Cracidae","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","Penelope jacquacu","LC","S",0.735294117647059,1,25,34,"Yes",1487.9,10.3,30.3,"Insessorial","Herbivore","Diurnal",2.09882098044958,-0.414990173233609,4.02398438593169,0.000229573137187186,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",49,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",0.5,1,5,10,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",0,0,0,10,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",1.1,1,11,10,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
"645",50,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",0,0,0,6,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-73.198,-4.337,1.5,1114,4.975,40.2,89.498352,1,604
"645",50,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",0.333333333333333,1,2,6,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-73.081,-4.447,10.5,2161,4.975,40.2,43.0708,1,604
"645",50,"AB","Galliformes","Cracidae","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","Pipile cumanensis","LC","S",0.5,1,3,6,"Yes",1239.2,18.1,61.7,"Insessorial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,1.36882825116999,0.000210442042421587,"Neotropic","Peru",-73.007,-4.473,22,2514,4.975,40.2,42.258,1,604
"645",49,"AB","Gruiformes","Psophiidae","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","NT","S",0,0,0,34,"Yes",1315.6,9,24.4,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,19.5265446178734,0.000194254193004542,"Neotropic","Peru",-75.096,-4.815,4.5,1045,0.591,40.2,34.395088,1,604
"645",49,"AB","Gruiformes","Psophiidae","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","NT","S",0,0,0,34,"Yes",1315.6,9,24.4,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,19.5265446178734,0.000194254193004542,"Neotropic","Peru",-75.049,-4.858,9.25,1356,0.591,40.2,53.130652,1,604
"645",49,"AB","Gruiformes","Psophiidae","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","Psophia leucoptera","NT","S",0.0588235294117647,1,2,34,"Yes",1315.6,9,24.4,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,19.5265446178734,0.000194254193004542,"Neotropic","Peru",-75.013,-4.992,18,2256,0.611,40.2,50.442788,1,604
